#node1	node2
PDS5A	RCC2
KARS1	WARS2
CCT3	SPHK1
TTN	CAV3
TTN	DMD
NCOA4	PTCH1
NCOA4	AR
TNRC6B	NOTCH2
TNRC6B	NOTCH1
TNRC6B	ESR1
GFRA1	CDH1
GFRA1	RASA1
GFRA1	IRS2
GFRA1	PIK3CD
GFRA1	PIK3R1
GTF2E1	RARA
GTF2E1	ESR1
EIF4G1	HSPB1
EIF4G1	HSPA1A
EIF4G1	CASP1
JAK3	LIFR
JAK3	PRKCE
JAK3	IL6R
JAK3	IRS2
JAK3	PIK3CD
JAK3	IL6ST
JAK3	JAK2
JAK3	IL4R
JAK3	IL15RA
JAK3	CISH
JAK3	PIK3R1
KNTC1	RCC2
NCR3	NCR1
NCR3	KLRD1
NUTF2	CDH1
SIN3A	ING2
SIN3A	SMAD3
NT5C2	NAMPT
NT5C2	NT5E
NT5E	NAMPT
NT5E	MCAM
ABCG5	ATP1A4
ANGPT4	ANGPT2
ANGPT4	TEK
ANGPT4	ANGPT1
ANXA11	SLC9A3R2
AP1G1	HIP1R
AP1G1	SORT1
AP1G1	DNM3
AP1M1	SLC2A3
AP1M1	HIP1R
AP1M1	SORT1
AP1M1	CDH1
AP1M1	STOM
AP1M1	RAP2B
AP1M1	DNM3
AP1M1	PLAU
AP1M1	PTPRJ
AP1M1	ITGAM
LPA	ITGAM
GUSB	CPPED1
BOC	PTCH1
BOC	CDON
CAPN1	TNS1
CAPN1	CDH1
CAPN1	CDK5
CAPN1	PIK3R1
CASP3	ITGB4
CASP3	TNFRSF10A
CASP3	HSPB1
CASP3	CDH1
CASP3	TJP1
CASP3	IL16
CASP3	UNC5B
CASP3	LPAR1
CASP3	TNFRSF25
CASP3	DBNL
CASP3	CASP1
CASP14	TGM1
CTSC	CPPED1
CTSC	AREG
CTSK	MMP7
CENPJ	AJUBA
CHMP6	NEDD4L
CILP	IGF1R
CKAP4	SLC2A3
CKAP4	STOM
CKAP4	RAP2B
CKAP4	PLAU
CKAP4	CST3
CKAP4	PTPRJ
CKAP4	ITGAM
CKAP4	FPR1
CLASP1	AJUBA
CLASP1	RCC2
CLTB	EFNB1
CLTB	HIP1R
CLTB	EGF
CLTB	FNBP1L
CLTB	DAB2
CLTB	EPHB3
CLTB	SYNJ2
CLTB	AMPH
CLTB	FZD5
CLTB	DNM3
CLTB	ROR2
CLTB	ITSN1
CLTB	AGTR1
CLTCL1	EFNB1
CLTCL1	HIP1R
CLTCL1	EGF
CLTCL1	FNBP1L
CLTCL1	DAB2
CLTCL1	EPHB3
CLTCL1	SYNJ2
CLTCL1	AMPH
CLTCL1	DNM3
CLTCL1	ITSN1
CLTCL1	AGTR1
CLIP1	RCC2
COL4A3	ITGA3
COL16A1	ITGA10
GPS1	DCUN1D3
GPS1	ZBTB16
GPS1	CISH
GPS1	LMO7
COPS5	DCUN1D3
COPS5	ZBTB16
COPS5	CISH
COPS5	LMO7
COPS5	VEGFA
CYFIP1	FNBP1L
CYFIP1	FCGR2A
CYFIP1	BAIAP2
CYFIP1	SHB
CYFIP1	CST3
CYFIP1	DBNL
DHX33	CASP1
DLD	GLUL
DMD	CAV3
DMD	ANK2
DSC1	TGM1
DSC1	PKP3
DSG1	TGM1
DSG1	PKP3
DYNC1H1	AJUBA
DYNC1H1	ANK3
DYNC1H1	ANK2
DYNC1H1	AR
DYNC1H1	RCC2
DYNC1H1	CPPED1
ENPP1	NAMPT
ENPP1	NT5E
PROCR	F2R
FAT1	NFKBIA
FER	CDH1
AHSG	TGFB3
AHSG	EGF
AHSG	RGMB
AHSG	CST3
AHSG	RGMA
AHSG	VEGFA
IFI30	VCAM1
IFI30	GBP1
GNAI2	BDKRB1
GNAI2	RASD1
GNAI2	IGF1R
GNAI2	S1PR1
GNAI2	ADCY4
GNAI2	CACNB2
GNAI2	F2R
GNAI2	HTR1F
GNAI2	TAS1R1
GNAI2	NPY2R
GNAI2	UNC5B
GNAI2	SSTR2
GNAI2	ADORA1
GNAI2	RGS18
GNAI2	RGS16
GNAI2	GNAI3
GNAI2	RGS3
GNAI2	LPAR1
GNAI2	AR
GNAI2	S1PR3
GNAI2	ITPR2
GNAI2	RGS4
GNAI2	ESR1
GNAI2	CACNA2D2
GNAI2	BDKRB2
GNAI2	FPR1
GNAS	PTGER2
GNAS	IGF1R
GNAS	PTGIR
GNAS	PTGER1
GNAS	DRD5
GNAS	ADRA1B
GNAS	P2RY2
GNAS	ADCY4
GNAS	ESR1
GNAS	FPR1
GCLC	ANPEP
GCLC	GLUL
GCLC	GGT5
HINT1	ING2
HUWE1	SMURF2
HUWE1	ZBTB16
HUWE1	NEDD4L
HUWE1	NEDD4
HUWE1	LMO7
IGF1	HBEGF
IGF1	TGFB3
IGF1	CDH1
IGF1	EGF
IGF1	IGF1R
IGF1	INSR
IGF1	PRKD1
IGF1	PDGFA
IGF1	AR
IGF1	IRS2
IGF1	ALOX15B
IGF1	ESR1
IGF1	PDGFC
IGF1	PIK3R1
IGF1	VEGFA
IL6R	IL6ST
IL6R	JAK2
INHBB	ACVR2A
INHBB	SMAD3
INPP1	SYNJ2
ITGA1	ITGA3
ITGA1	TNS1
ITGA1	ITGB4
ITGA1	ITGB8
ITGA1	SEMA7A
ITGA1	EGF
ITGA1	ITGB7
ITGA1	ITGA5
ITGA1	CTLA4
ITGA1	CAV1
ITGA1	MYLK
ITGA1	DMD
ITGA1	ITGA10
ITGA1	PIK3R1
ITGA1	VEGFA
ITGAV	ITGA3
ITGAV	SLC2A3
ITGAV	ITGB4
ITGAV	ITGB8
ITGAV	TGFB3
ITGAV	ITGB7
ITGAV	IGF1R
ITGAV	CSF1R
ITGAV	STOM
ITGAV	CTLA4
ITGAV	SPHK1
ITGAV	RAP2B
ITGAV	TGFBR2
ITGAV	ITGA10
ITGAV	PLAU
ITGAV	SHB
ITGAV	PTPRJ
ITGAV	PIK3R1
ITGAV	ITGAM
ITGAV	VEGFA
PRKAR2A	PRKCE
PRKAR2A	ADCY4
PRKAR2A	KCNB1
PRKAR2A	ITPR2
PRKAR2A	KCNS3
CAMK2D	GRM5
CAMK2D	IFNGR1
CAMK2D	JAK2
CAMK2D	PPP1CB
PRKG2	RGS2
PRKG2	PPP1CB
PRKG2	ATP2B1
KRT83	KRT19
KRT85	KRT19
LAMA3	ITGA3
LAMA3	ITGB4
LAMA3	MMP7
LAMA3	NTN4
LAMA3	DMD
LIFR	IL6ST
LIFR	JAK2
LMOD1	MYLK
LRPPRC	IL6R
LRPPRC	JAK2
LRRC40	KCTD3
MAP4K4	EFNB1
MAP4K4	IRAK1
MAP4K4	TLR4
MAP4K4	IL1R1
MBTPS1	CST3
MED1	RARA
MED1	PLIN2
MED1	TNFRSF21
MED1	AR
MED1	ESR1
MED1	ACSL1
MFAP5	JAG1
MFAP5	NOTCH1
MAPK14	NFKBIA
MAPK14	HSPB1
MAPK14	RARA
MAPK14	SLC9A1
MAPK14	ANGPT2
MAPK14	SMAD3
MAPK14	KRT19
MAPK14	GNAI3
MAPK14	AR
MAPK14	TEK
MAPK14	CDON
MAPK14	IL4R
MAPK14	ESR1
MAPK14	ANGPT1
KMT2D	RARA
KMT2D	AJUBA
MOXD1	STX7
MTMR3	CDIPT
MYH3	DMD
MYLK	PRKCE
MYLK	PPP1CB
MYO9B	FCGR2A
MYO9B	RHOJ
MYO9B	RHOU
MME	ANPEP
OLFM4	CST3
OLFM4	DBNL
PDGFA	EGF
PDGFA	RASA1
PDGFA	SPHK1
PDGFA	PDGFC
PDGFA	PIK3R1
ACAN	MMP7
PPID	ESR1
PSMB10	NFKBIA
PSMB10	SMURF2
PSMB10	AJUBA
PSMB10	LIMD1
PSMB10	TNFRSF12A
PSMD2	NFKBIA
PSMD2	SMURF2
PSMD2	AJUBA
PSMD2	LIMD1
PSMD2	TNFRSF12A
PSMD6	NFKBIA
PSMD6	SMURF2
PSMD6	AJUBA
PSMD6	LIMD1
PSMD6	TNFRSF12A
PTPN11	EGF
PTPN11	IGF1R
PTPN11	INSR
PTPN11	CTLA4
PTPN11	SMAD3
PTPN11	UNC5B
PTPN11	IFNGR1
PTPN11	IL6R
PTPN11	GNAI3
PTPN11	TLR4
PTPN11	IRS2
PTPN11	PIK3CD
PTPN11	TEK
PTPN11	IL6ST
PTPN11	JAK2
PTPN11	KLRD1
PTPN11	FGFR2
PTPN11	PIK3R1
PTPN11	ANGPT1
PTPN11	VEGFA
PTPN13	EFNB1
PTPN13	SMAD3
PTPN13	PLEKHA1
ADSL	NT5E
CAD	GLUL
RAB7A	CDH1
RAB7A	RAB31
RIN3	RAB31
RPL18	DOCK4
RPL27	DOCK4
RPL31	DOCK4
POLR2H	RARA
POLR2H	AJUBA
POLR2H	ESR1
POLR2H	FGFR2
RRAS2	RASA1
RRAS2	TIAM1
RRAS2	PRKCE
RRAS2	RIN1
RRAS2	PLCE1
RRAS2	PIK3CD
RPS27	RCC2
RPS27	DOCK4
RPS5	DOCK4
RPS8	DOCK4
RSPO1	LGR6
RSPO1	DKK1
RSPO1	LGR4
RYR2	PPP1CB
SEC24C	AREG
SEMA3B	EFNB1
SEMA3B	NRP1
SEMA3B	PLXNB1
SEMA3B	PLXNA2
SEMA3B	PLXNA1
SEMA3C	NRP1
SEMA3C	PLXNB1
SEMA3C	PLXNA2
SEMA3C	PLXNA1
SEMA3G	NRP1
SEMA3G	PLXNB1
SEMA3G	PLXNA2
SEMA3G	PLXNA1
SLIT3	ROBO4
SORT1	HIP1R
SPRR2E	TGM1
SPRR2E	PKP3
SPTBN2	ANK3
SPTBN2	SCN8A
SPTBN2	ANK2
SPTBN2	NRCAM
STAB2	SLC9A1
STK10	SLC2A3
STK10	STOM
STK10	RAP2B
STK10	PLAU
STK10	PTPRJ
STK10	ITGAM
FARS2	WARS2
SARS2	WARS2
TCP1	SPHK1
TFRC	HIP1R
TFRC	SORT1
TFRC	EGF
TFRC	FNBP1L
TFRC	DAB2
TFRC	SYNJ2
TFRC	AMPH
TFRC	DNM3
TFRC	ITSN1
TFRC	AGTR1
TGFBR3	TGFB3
TGFBR3	ACVR2A
TGFBR3	TGFBR2
TNFSF12	TNFRSF12A
TNFSF12	TNFRSF25
TOR1A	TNFRSF25
PRSS3	CST3
PRSS3	DBNL
TNFAIP6	CST3
TNFAIP6	DBNL
TH	DRD5
VAMP3	STX1B
VAMP3	HIP1R
VAMP3	EGF
VAMP3	FNBP1L
VAMP3	DAB2
VAMP3	SYNJ2
VAMP3	AMPH
VAMP3	DNM3
VAMP3	STX7
VAMP3	ITSN1
VAMP3	AGTR1
VEGFD	TGFB3
VEGFD	EGF
VEGFD	ITGA5
VEGFD	TEK
VEGFD	PIK3R1
VEGFD	VEGFA
VIP	PTGER2
VIP	PTGIR
VIP	DRD5
VIP	ADCY4
VPS13A	XK
APOA1	MSR1
APOA1	CST3
CACNA2D4	CACNB2
CACNA2D4	CACNB4
CAPN2	CDK5
COPS2	DCUN1D3
COPS2	ZBTB16
COPS2	CISH
COPS2	LMO7
CSPG4	ITGA3
EP300	NFKBIA
EP300	RARA
EP300	NOTCH2
EP300	AJUBA
EP300	NOTCH1
EP300	ING2
EP300	SMAD3
EP300	AR
EP300	HSPA1A
EP300	ESR1
EP300	ABCB1
EP300	VEGFA
F10	TFPI
F10	F3
F10	ITGAM
GRHPR	AOC3
IMPDH2	NT5E
PPP1CA	TGFB3
PPP1CA	PRKCE
PPP1CA	RGMB
PPP1CA	TGFBR2
PPP1CA	ACVRL1
PPP1CA	PPP1CB
PPP1CA	RGMA
PPP3CA	SYNJ2
PPP3CA	ITPR2
PPP3CA	PPP1CB
ARHGAP20	RHOJ
ARHGAP20	RHOU
ARHGAP42	RHOJ
ARHGAP42	RHOU
RPL4	DOCK4
S100A7	CPPED1
SPTBN5	ANK3
SPTBN5	SCN8A
SPTBN5	ANK2
SPTBN5	NRCAM
SERPINA10	CST3
NEB	MYPN
NEB	DMD
ADAM17	HBEGF
ADAM17	JAG1
ADAM17	SORT1
ADAM17	NOTCH2
ADAM17	EGF
ADAM17	NOTCH1
ADAM17	DLL1
ADAM17	AREG
ADAM17	VEGFA
AP3B1	HIP1R
AP3B1	SORT1
AP3B1	AGTRAP
AP3B1	JAK2
APOB	HIP1R
APOB	SORT1
APOB	MSR1
APOB	EGF
APOB	FNBP1L
APOB	DAB2
APOB	SYNJ2
APOB	AMPH
APOB	DNM3
APOB	TLR4
APOB	ITSN1
APOB	CST3
APOB	AGTR1
APOB	ITGAM
CEP70	AJUBA
CNTN1	NOTCH2
CNTN1	NOTCH1
CNTN1	NRCAM
C5	BDKRB1
C5	S1PR1
C5	ADCY4
C5	HTR1F
C5	TAS1R1
C5	NPY2R
C5	SSTR2
C5	ADORA1
C5	GNAI3
C5	LPAR1
C5	S1PR3
C5	AGTR1
C5	BDKRB2
C5	FPR1
CAPNS1	CDH1
CAPNS1	CDK5
FNBP1	HIP1R
FNBP1	EGF
FNBP1	FNBP1L
FNBP1	DAB2
FNBP1	SYNJ2
FNBP1	AMPH
FNBP1	DNM3
FNBP1	ITSN1
FNBP1	AGTR1
MST1	ITGAM
HIP1	HIP1R
HIP1	EGF
HIP1	FNBP1L
HIP1	DAB2
HIP1	SYNJ2
HIP1	AMPH
HIP1	DNM3
HIP1	ITSN1
HIP1	AGTR1
LTBP3	TGFB3
NOG	RGMB
NOG	RGMA
NSF	STX1B
NSF	ANK3
NSF	ANK2
NSF	STX7
NSF	AREG
PFDN4	SLMAP
PGRMC1	SLC2A3
PGRMC1	STOM
PGRMC1	RAP2B
PGRMC1	PLAU
PGRMC1	PTPRJ
PGRMC1	ITGAM
PLG	TGFB3
PLG	MMP7
PLG	CDH1
PLG	EGF
PLG	F2R
PLG	F3
PLG	PLAU
PLG	TEK
PLG	ANGPT1
PLG	ITGAM
PLG	VEGFA
PLXND1	SEMA7A
PLXND1	NRP1
PLXND1	NOTCH1
PLXND1	SEMA4F
PORCN	WNT6
PORCN	WLS
PPP3CC	SYNJ2
RPS9	DOCK4
TTR	CPPED1
VNN2	CNTN3
VNN2	CD109
VNN2	NTM
XPO1	NFKBIA
XPO1	SMURF2
XPO1	TGFBR2
XPO1	RCC2
XPO1	NEDD4L
PRMT1	ESR1
ARPC1A	HIP1R
ARPC1A	EGF
ARPC1A	FNBP1L
ARPC1A	FCGR2A
ARPC1A	DAB2
ARPC1A	BAIAP2
ARPC1A	SYNJ2
ARPC1A	AMPH
ARPC1A	DNM3
ARPC1A	ITSN1
ARPC1A	AGTR1
PYCARD	CPPED1
PYCARD	CASP1
CA2	CDH1
CA2	SLC9A1
CA2	SLC4A4
CANT1	CST3
CANT1	DBNL
CAV1	TGFB3
CAV1	SMURF2
CAV1	EGF
CAV1	INSR
CAV1	SMAD3
CAV1	CAV3
CAV1	TGFBR2
CAV1	FZD5
CAV1	ACVRL1
CAV1	ESR1
COMMD2	DCUN1D3
COMMD2	ZBTB16
COMMD2	CISH
COMMD2	LMO7
COPB2	ANK3
COPB2	ANK2
CPNE1	STOM
CPNE1	FPR1
CTNNA1	MMP7
CTNNA1	CDH1
CTNNA1	AJUBA
CTNNA1	EGF
CTNNA1	ITGB7
CTNNA1	IGF1R
CTNNA1	CDH11
CTNNA1	TJP1
CTNNA1	EPHA2
CTNNA1	CDON
CTNNA1	LIMA1
CTNNA1	PTPRJ
CTNNA1	PIK3R1
CTNNA1	VEGFA
CTNNB1	TGFB3
CTNNB1	MMP7
CTNNB1	CDH1
CTNNB1	AJUBA
CTNNB1	EGF
CTNNB1	ITGB7
CTNNB1	IGF1R
CTNNB1	CDH11
CTNNB1	NOTCH1
CTNNB1	TJP1
CTNNB1	FZD7
CTNNB1	MAGI2
CTNNB1	EPHA2
CTNNB1	TGFBR2
CTNNB1	FZD5
CTNNB1	DKK1
CTNNB1	AR
CTNNB1	CDON
CTNNB1	LIMA1
CTNNB1	MAGI1
CTNNB1	PTPRJ
CTNNB1	ESR1
CTNNB1	PIK3R1
CTNNB1	VEGFA
DCTN5	ANK3
DCTN5	ANK2
DCTN5	AR
FLG	TGM1
FLG	PKP3
GAS1	PTCH1
GAS1	CDON
GDF5	ACVR2A
GFPT2	GLUL
EIF4G2	CASP1
PLPP3	SPHK1
LAMTOR1	SLC2A3
LAMTOR1	STOM
LAMTOR1	RAP2B
LAMTOR1	PLAU
LAMTOR1	PTPRJ
LAMTOR1	ITGAM
LAMTOR1	FPR1
MFAP2	NOTCH1
MDK	NOTCH2
MLEC	SLC2A3
MLEC	STOM
MLEC	RAP2B
MLEC	PLAU
MLEC	PTPRJ
MLEC	ITGAM
MMP8	CST3
MMP8	DBNL
NLGN4X	EPB41L5
NLGN4X	GRM5
NLGN4X	DLG2
NLGN4X	DBNL
NRDC	HBEGF
NUP188	HSPA1A
PLIN1	CAV1
PLIN1	PPP1CB
PPP2CB	EGF
PPP2CB	INSR
PPP2CB	CTLA4
PPP2CB	TGFBR2
PPP2CB	RCC2
PPP2CB	PPP1CB
PSMC5	NFKBIA
PSMC5	SMURF2
PSMC5	AJUBA
PSMC5	LIMD1
PSMC5	TNFRSF12A
PSMD11	NFKBIA
PSMD11	SMURF2
PSMD11	AJUBA
PSMD11	LIMD1
PSMD11	TNFRSF12A
PSMD13	NFKBIA
PSMD13	SMURF2
PSMD13	AJUBA
PSMD13	LIMD1
PSMD13	TNFRSF12A
PSMD14	NFKBIA
PSMD14	SMURF2
PSMD14	AJUBA
PSMD14	LIMD1
PSMD14	TNFRSF12A
PSMD3	NFKBIA
PSMD3	SMURF2
PSMD3	AJUBA
PSMD3	LIMD1
PSMD3	TNFRSF12A
PTPRS	PPFIBP1
ATIC	NT5E
RAB21	RAB31
RAB23	RAB31
RAP2C	SLC2A3
RAP2C	STOM
RAP2C	RAP2B
RAP2C	PLAU
RAP2C	ITGAM
RBBP4	RARA
RBBP4	AJUBA
RBBP4	ING2
RBBP4	SMAD3
RPL14	DOCK4
RPL15	DOCK4
RPL18A	DOCK4
RPL19	DOCK4
RPL26	DOCK4
RPL27A	DOCK4
RPL3	DOCK4
RPL8	DOCK4
POLR2G	RARA
POLR2G	AJUBA
POLR2G	ESR1
POLR2G	FGFR2
RPS6	DOCK4
S100A9	IRAK1
S100A9	TLR4
SEC23A	AREG
STK24	SLMAP
RARS2	WARS2
CCT4	SPHK1
PTGES3	AR
PTGES3	HSPA1A
PTGES3	ESR1
TMED10	ANK3
TMED10	ANK2
TMED10	AREG
SNRNP200	IRAK2
SNRNP200	IRAK1
UBE2M	SMURF2
UBE2M	DCUN1D3
UBE2M	ZBTB16
UBE2M	TGFBR2
UBE2M	NEDD4L
UBE2M	ESR1
UBE2M	CISH
UBE2M	NEDD4
UBE2M	LMO7
NAE1	DCUN1D3
NAE1	CISH
NAE1	LMO7
RPS2	DOCK4
ADK	NT5E
AP2M1	EFNB1
AP2M1	HIP1R
AP2M1	EGF
AP2M1	FNBP1L
AP2M1	DAB2
AP2M1	EPHB3
AP2M1	SYNJ2
AP2M1	AMPH
AP2M1	FZD5
AP2M1	DNM3
AP2M1	ROR2
AP2M1	ITSN1
AP2M1	RDX
AP2M1	AGTR1
BAG3	HSPA1A
BAG3	CRYAB
BLVRA	INSR
CCNB2	RCC2
CCNB2	CDK5
CTNND1	MMP7
CTNND1	CDH1
CTNND1	AJUBA
CTNND1	EGF
CTNND1	IGF1R
CTNND1	CDH11
CTNND1	TJP1
CTNND1	EPHA2
CTNND1	LIMA1
CTNND1	PTPRJ
CTNND1	PIK3R1
FKBP4	AR
FKBP4	HSPA1A
FKBP4	ESR1
GRPEL1	HSPA1A
HECW2	SMURF2
HECW2	ZBTB16
HECW2	NEDD4L
HECW2	NEDD4
HECW2	LMO7
ITGA5	ITGA3
ITGA5	ITGB4
ITGA5	ITGB8
ITGA5	ITGB7
ITGA5	PLAU
ITGA5	TEK
ITGA5	ANGPT1
LSM12	SLC9A3R2
MET	ITGA3
MET	ITGB4
MET	CDH1
MET	EGF
MET	LRIG1
MET	PLXNB1
MET	JAK2
MET	PTPRJ
MET	PIK3R1
MET	VEGFA
PKD1	EXOC6
PKD1	PRKD1
PKDREJ	PRKD1
PRNP	NCAM2
PRNP	CRYAB
RANGAP1	RCC2
STAT1	EGF
STAT1	VCAM1
STAT1	IL12A
STAT1	IFNGR1
STAT1	IL6R
STAT1	GBP1
STAT1	IL6ST
STAT1	JAK2
STAT1	IL4R
STAT1	ESR1
STAT1	CISH
STAT1	FGFR2
STAT1	MYO18A
STAT1	ITGAM
STRAP	TGFB3
STRAP	SMAD3
STRAP	TGFBR2
STRAP	NEDD4L
STXBP1	STX1B
STXBP1	CACNB2
STXBP1	ITPR2
STXBP1	CACNA2D2
TMOD1	DMD
UBE2G1	SMURF2
UBE2G1	ZBTB16
UBE2G1	NEDD4L
UBE2G1	NEDD4
UBE2G1	LMO7
ATP6V1A	INSR
