#node1	node2
TNFRSF12A	PSMD8
TNFRSF12A	PSMA3
TNFRSF12A	PSME2
TNFRSF12A	TIMP1
TNFRSF12A	SERPINE1
TNFRSF12A	PSMA2
TNFRSF12A	PSMB7
TNFRSF12A	PSMA6
TNFRSF12A	PSMD11
TNFRSF12A	PSMB1
TNFRSF12A	PSMD3
TNFRSF12A	FGF7
TNFRSF12A	PSMB6
TNFRSF12A	PSMA5
TNFRSF12A	PSMB4
TNFRSF12A	PSME3
TNFRSF12A	TNFSF12
TNFRSF12A	ALCAM
TNFRSF12A	PSMD1
TNFRSF12A	PSMD2
TNFRSF12A	PSMC5
TNFRSF12A	RAC1
TNFRSF12A	PSMB10
TNFRSF12A	PSMB5
TNFRSF12A	PSMA7
TNFRSF12A	PSMB2
TNFRSF12A	PSMB9
TNFRSF12A	PSMB8
TNFRSF12A	PSME1
TNFRSF12A	IL6
TNFRSF12A	PSMD14
TNFRSF12A	PSMC2
TNFRSF12A	PSMD13
TNFRSF12A	PSMC6
TNFRSF12A	PVR
TNFRSF12A	PSMA1
TNFRSF12A	PSMD6
TNFRSF12A	PSMD9
TNFRSF12A	PSMC3
TNFRSF12A	PSMB3
EPHB3	MYL12A
EPHB3	MMP2
EPHB3	SEMA3G
EPHB3	CLTA
EPHB3	APC
EPHB3	SDCBP
EPHB3	GLCE
EPHB3	SEMA7A
EPHB3	AP2S1
EPHB3	SEMA3C
EPHB3	AP2M1
EPHB3	CRK
EPHB3	CLTB
EPHB3	PLXND1
EPHB3	SLIT3
EPHB3	CTNNB1
EPHB3	VAPA
EPHB3	FN1
EPHB3	RAC1
EPHB3	AP2A1
EPHB3	SEMA5A
EPHB3	CDC42
EPHB3	RHOA
EPHB3	PLXNB2
EPHB3	CLTCL1
EPHB3	CLTC
EPHB3	AP2B1
EPHB3	SEMA3B
CADM1	SDCBP
CADM1	TIMP3
CADM1	CDH11
CADM1	CDH13
CADM1	CDH2
CADM1	SUMF2
CADM1	NFASC
CADM1	RAC1
CADM1	VPS13B
CADM1	CADM3
CADM1	NRCAM
CADM1	NLGN4X
CADM1	IL6
CADM1	CADPS2
CADM1	CDKN2A
OSBPL3	VAPA
OSBPL3	HNRNPA2B1
OSBPL3	HNRNPA3
SYTL2	ARF3
SYTL2	FARSB
SYTL2	CACNA2D4
FLRT2	GALC
FLRT2	NID1
FLRT2	FN1
LGR4	OLFM4
LGR4	IQGAP1
LGR4	CTNNB1
LGR4	RSPO1
LGR4	DKK1
LGR4	UBC
CD83	GORASP2
CD83	GPC1
CD83	NRP1
CD83	ALB
CD83	ANXA5
CD83	PLIN1
CD83	CD14
CD83	HNRNPD
CD83	CSF1
CD83	CAV1
CD83	STAT1
CD83	LMNA
CD83	HLA-A
CD83	PDCD1LG2
CD83	ELAVL1
CD83	IL6
UNC5B	SEMA3G
UNC5B	SEMA7A
UNC5B	SEMA3C
UNC5B	CASP3
UNC5B	GNAI2
UNC5B	PLXND1
UNC5B	SLIT3
UNC5B	PTPN11
UNC5B	NEO1
UNC5B	SEMA3B
ARRDC4	ATIC
ARRDC4	HECW2
ARRDC4	VPS26B
ARRDC4	PTPN11
ARRDC4	VPS26A
ARRDC4	PLEKHA5
CSF1R	APOC3
CSF1R	GAPDH
CSF1R	APOB
CSF1R	APOA1
CSF1R	CAPNS1
CSF1R	CLEC11A
CSF1R	APOE
CSF1R	ITGAV
CSF1R	LYZ
CSF1R	NDST1
CSF1R	NRP1
CSF1R	FGF7
CSF1R	CTSK
CSF1R	HK3
CSF1R	VCAM1
CSF1R	ALB
CSF1R	ANXA5
CSF1R	NPM1
CSF1R	TNFRSF11B
CSF1R	CRK
CSF1R	IGF1
CSF1R	CD14
CSF1R	LPL
CSF1R	LPA
CSF1R	CSF1
CSF1R	CAV1
CSF1R	RPL7
CSF1R	PTPN11
CSF1R	CRKL
CSF1R	PDGFA
CSF1R	FN1
CSF1R	STAT1
CSF1R	PNP
CSF1R	CFH
CSF1R	GNAS
CSF1R	ENG
CSF1R	ABCA1
CSF1R	ANGPT4
CSF1R	GRB2
CSF1R	TMEM119
CSF1R	PDGFD
CSF1R	CXCL12
CSF1R	IL6
CSF1R	RPS14
CSF1R	IDH1
CSF1R	IGF2
CSF1R	CD44
CSF1R	PLTP
CSF1R	CDKN2A
CSF1R	PDGFC
CSF1R	ANGPT1
CSF1R	COPZ1
CSF1R	LDLR
CSF1R	VEGFC
AJUBA	PSMA4
AJUBA	LMCD1
AJUBA	PSMD5
AJUBA	PSMD8
AJUBA	RBX1
AJUBA	PSMA3
AJUBA	PSME2
AJUBA	PSMA2
AJUBA	PSMB7
AJUBA	DCTN3
AJUBA	PSMA6
AJUBA	PSMD11
AJUBA	PSMB1
AJUBA	EP300
AJUBA	CLASP1
AJUBA	YWHAE
AJUBA	PSMD3
AJUBA	CEP70
AJUBA	PSMB6
AJUBA	PSMA5
AJUBA	PSMB4
AJUBA	PSME3
AJUBA	KMT2D
AJUBA	POLR2G
AJUBA	CTNNA1
AJUBA	YWHAG
AJUBA	PSMD1
AJUBA	PRKACA
AJUBA	PSMD2
AJUBA	PSMC5
AJUBA	PPP2R1A
AJUBA	FLNC
AJUBA	HSP90AA1
AJUBA	TUBB
AJUBA	TUBB4B
AJUBA	OFD1
AJUBA	CTNNB1
AJUBA	AKAP9
AJUBA	DYNC1H1
AJUBA	UBE2D3
AJUBA	PSMB10
AJUBA	PSMB5
AJUBA	FLNA
AJUBA	PSMA7
AJUBA	PSMB2
AJUBA	RBBP4
AJUBA	CNTRL
AJUBA	PSMB9
AJUBA	PSMB8
AJUBA	MAPRE1
AJUBA	CENPJ
AJUBA	PSME1
AJUBA	DYNLL1
AJUBA	GRB2
AJUBA	JUP
AJUBA	PAFAH1B1
AJUBA	CTNND1
AJUBA	PSMD14
AJUBA	PSMC2
AJUBA	PSMD13
AJUBA	PSMC6
AJUBA	DCTN2
AJUBA	PSMA1
AJUBA	POLR2H
AJUBA	PSMD6
AJUBA	FLNB
AJUBA	PSMD9
AJUBA	UBC
AJUBA	CEP290
AJUBA	PSMC3
AJUBA	PSMB3
RAP2B	STK10
RAP2B	MAPK1
RAP2B	PGRMC1
RAP2B	MLEC
RAP2B	SGSM3
RAP2B	COPB1
RAP2B	AP3B1
RAP2B	ARF3
RAP2B	ADAM10
RAP2B	ITGAV
RAP2B	ARHGDIA
RAP2B	CCT6A
RAP2B	LAMTOR1
RAP2B	STOM
RAP2B	CRK
RAP2B	GAA
RAP2B	ARF4
RAP2B	GNAI2
RAP2B	RAP2C
RAP2B	MAP4K4
RAP2B	AP1B1
RAP2B	AP2A1
RAP2B	PLAU
RAP2B	RAB14
RAP2B	CKAP4
RAP2B	ATP6AP2
RAP2B	DYNLL1
RAP2B	GRB2
RAP2B	CD59
RAP2B	CDC42
RAP2B	AGFG1
RAP2B	AP1M1
RAP2B	RANBP1
RAP2B	TOM1
RAP2B	CDKN2A
RAP2B	LRPAP1
RAP2B	LAMTOR3
RAP2B	CD63
RAP2B	GNB1
RAP2B	AP2B1
RAP2B	SERPINB6
FAM126A	AIMP1
FAM126A	GC
TIAM1	RAP1B
TIAM1	RRAS2
TIAM1	IQGAP1
TIAM1	ARHGDIA
TIAM1	RAB5A
TIAM1	CGNL1
TIAM1	MAP1B
TIAM1	ARHGAP1
TIAM1	NME1
TIAM1	FN1
TIAM1	RAC1
TIAM1	SDC4
TIAM1	CTTN
TIAM1	CTNND1
TIAM1	CDC42
TIAM1	CD44
TIAM1	RHOA
TIAM1	CFL1
TIAM1	MYO9B
BCL3	MAPK1
BCL3	EP300
BCL3	TNFSF12
BCL3	HSPA4
BCL3	TOLLIP
BCL3	CTNNB1
BCL3	COPS5
BCL3	STAT1
BCL3	PIR
BCL3	CEMIP
BCL3	IL6
BCL3	ADIPOQ
ATP2B1	UBE2K
ATP2B1	YWHAE
ATP2B1	PRKG2
ATP2B1	CALM3
ATP2B1	PRKACA
ATP2B1	RYR2
ATP2B1	UCHL5
ATP2B1	YWHAB
ATP2B1	PPP3CA
ATP2B1	PAFAH1B1
ATP2B1	RANBP1
EHD1	RAB10
EHD1	RAB7A
EHD1	RAB5A
EHD1	MYO5B
EHD1	VPS35
EHD1	EEA1
EHD1	PPP2R1A
EHD1	VAPA
EHD1	MICAL1
EHD1	AP2A1
EHD1	MYOF
EHD1	TFRC
EHD1	STX7
EHD1	LMNA
EHD1	SNAPIN
EHD1	STXBP1
EHD1	VPS26A
EHD1	STX12
EHD1	HLA-A
EHD1	EPN1
EHD1	CLTC
EHD1	VPS29
LIMA1	TNS1
LIMA1	VCL
LIMA1	ARPC1A
LIMA1	DBN1
LIMA1	TWF2
LIMA1	CTNNA1
LIMA1	PDLIM2
LIMA1	PLEC
LIMA1	CTNNB1
LIMA1	TPM3
LIMA1	CTNND1
LIMA1	AKAP12
LIMA1	RHOA
LIMA1	PALLD
LIMA1	TWF1
MICAL3	RAB10
MICAL3	OXNAD1
MICAL3	RAB1B
MICAL3	RAB6A
MICAL3	SPTAN1
MICAL3	CENPJ
MICAL3	PICALM
MICAL3	FCGBP
LRIG1	OLFM4
LRIG1	LRP1
LRIG1	PDGFRA
LRIG1	MET
LRIG1	SMOC2
LRIG1	RSPO1
LRIG1	STAM
LRIG1	LRP1B
LRIG1	IDH1
LRIG1	PTPRG
LRIG1	PSMD6
LRIG1	UBC
SCN8A	PNPO
SCN8A	MAPK14
SCN8A	RIMBP2
SCN8A	APP
SCN8A	CALM3
SCN8A	MAP1B
SCN8A	SPTBN5
SCN8A	CNDP2
SCN8A	NFASC
SCN8A	SPTBN1
SCN8A	SPTAN1
SCN8A	STXBP1
SCN8A	NRCAM
SCN8A	UNC80
SCN8A	SPTBN2
SCN8A	LUC7L2
RIN1	YWHAH
RIN1	RRAS2
RIN1	YWHAE
RIN1	RAB5A
RIN1	EEA1
RIN1	PCBP2
RIN1	PFDN2
RIN1	YWHAB
RIN1	STAM
RIN1	GDI2
RIN1	YWHAZ
RIN1	GDI1
RIN1	RABEP1
RIN1	RAB5C
NOTCH1	KRT14
NOTCH1	TNS1
NOTCH1	MAPK1
NOTCH1	HMOX1
NOTCH1	RBX1
NOTCH1	OLFM4
NOTCH1	MMP2
NOTCH1	SFRP1
NOTCH1	TGFB1
NOTCH1	NAMPT
NOTCH1	LFNG
NOTCH1	SERPINE1
NOTCH1	COL1A1
NOTCH1	GAPDH
NOTCH1	LOX
NOTCH1	SKP1
NOTCH1	SEMA3G
NOTCH1	PIN1
NOTCH1	KRT5
NOTCH1	KRT1
NOTCH1	KRT6B
NOTCH1	APOE
NOTCH1	LGALS3
NOTCH1	FABP4
NOTCH1	FST
NOTCH1	PDGFRA
NOTCH1	APC
NOTCH1	NT5E
NOTCH1	MMP7
NOTCH1	THBS1
NOTCH1	ADAM10
NOTCH1	ITGAV
NOTCH1	CUX2
NOTCH1	PDGFRB
NOTCH1	SEMA7A
NOTCH1	ST3GAL3
NOTCH1	EP300
NOTCH1	APLP2
NOTCH1	MCAM
NOTCH1	RAB7A
NOTCH1	SEMA3C
NOTCH1	NRP1
NOTCH1	FGF7
NOTCH1	CDH2
NOTCH1	RAB5A
NOTCH1	SFRP2
NOTCH1	ATM
NOTCH1	THY1
NOTCH1	APP
NOTCH1	FANCC
NOTCH1	ITGA5
NOTCH1	KCNT2
NOTCH1	VCAM1
NOTCH1	FRZB
NOTCH1	POGLUT1
NOTCH1	ALB
NOTCH1	ANXA5
NOTCH1	NPM1
NOTCH1	KMT2D
NOTCH1	AXL
NOTCH1	ANGPTL4
NOTCH1	IGF1
NOTCH1	HSPA4
NOTCH1	ALCAM
NOTCH1	MMP14
NOTCH1	ADAM17
NOTCH1	CASP3
NOTCH1	RAB6A
NOTCH1	LEP
NOTCH1	PLXND1
NOTCH1	MET
NOTCH1	CSF1
NOTCH1	NOG
NOTCH1	LAMP1
NOTCH1	HSP90AA1
NOTCH1	PTPN11
NOTCH1	CTNNB1
NOTCH1	FN1
NOTCH1	RSPO1
NOTCH1	PTBP1
NOTCH1	ACTB
NOTCH1	ELN
NOTCH1	MFAP5
NOTCH1	TRRAP
NOTCH1	MSN
NOTCH1	STAT1
NOTCH1	THBS2
NOTCH1	TGFB2
NOTCH1	EZR
NOTCH1	ADAM12
NOTCH1	FLNA
NOTCH1	PSMA7
NOTCH1	GNAS
NOTCH1	COL5A1
NOTCH1	PLAU
NOTCH1	ENG
NOTCH1	STXBP1
NOTCH1	ANGPTL2
NOTCH1	DKK1
NOTCH1	MAP1LC3A
NOTCH1	MFAP2
NOTCH1	POFUT1
NOTCH1	RRBP1
NOTCH1	B4GALT1
NOTCH1	POSTN
NOTCH1	SEMA5A
NOTCH1	LOXL2
NOTCH1	GRB2
NOTCH1	PDGFD
NOTCH1	AFP
NOTCH1	CXCL12
NOTCH1	ITGB1
NOTCH1	MYH11
NOTCH1	DKK3
NOTCH1	WNT5B
NOTCH1	GXYLT1
NOTCH1	KDM5A
NOTCH1	CDC42
NOTCH1	RDX
NOTCH1	XPO1
NOTCH1	ELAVL1
NOTCH1	IL6
NOTCH1	IDH1
NOTCH1	JAK3
NOTCH1	IGF2
NOTCH1	FGFR1
NOTCH1	CD44
NOTCH1	RHOA
NOTCH1	TNRC6B
NOTCH1	ACTA2
NOTCH1	EPN1
NOTCH1	CDKN2A
NOTCH1	ADAM9
NOTCH1	ANGPT1
NOTCH1	UBC
NOTCH1	VIM
NOTCH1	CNTN1
NOTCH1	ACTG1
NOTCH1	CLTC
NOTCH1	VEGFC
NOTCH1	CYFIP1
NOTCH1	SEMA3B
PTGER1	KNG1
PTGER1	APP
PTGER1	F2
PTGER1	AGT
PTGER1	GNG12
PTGER1	GNAS
PTGER1	PTGDS
PTGER1	ANXA1
PTGER1	CXCL12
PTGER1	SAA1
PTGER1	GNB1
PTGER1	PTGES3
EFNB1	MYL12A
EFNB1	MMP2
EFNB1	SEMA3G
EFNB1	CLTA
EFNB1	SDCBP
EFNB1	ADAM10
EFNB1	SEMA7A
EFNB1	AP2S1
EFNB1	SEMA3C
EFNB1	CDH2
EFNB1	ARHGDIA
EFNB1	AP2M1
EFNB1	CRK
EFNB1	CLTB
EFNB1	ADAM17
EFNB1	PLXND1
EFNB1	SLIT3
EFNB1	RTN4
EFNB1	MAP4K4
EFNB1	FN1
EFNB1	RAC1
EFNB1	AP2A1
EFNB1	MAP4
EFNB1	NLGN4X
EFNB1	SEMA5A
EFNB1	GRB2
EFNB1	CDC42
EFNB1	FGFR1
EFNB1	PTPN13
EFNB1	RHOA
EFNB1	PLXNB2
EFNB1	ROBO2
EFNB1	CLTCL1
EFNB1	DNAH2
EFNB1	CLTC
EFNB1	AP2B1
EFNB1	SEMA3B
ICAM4	ITGAV
ICAM4	VCAM1
ICAM4	ITGB1
RCC2	SNRPD3
RCC2	PPP2CB
RCC2	CLASP1
RCC2	ENOPH1
RCC2	RANBP2
RCC2	CCNB2
RCC2	SNRPD1
RCC2	PDS5A
RCC2	NUDC
RCC2	PPP2R1A
RCC2	HNRNPM
RCC2	KNTC1
RCC2	RAC1
RCC2	CCDC25
RCC2	DYNC1H1
RCC2	VCP
RCC2	CENPF
RCC2	RPS27
RCC2	MAPRE1
RCC2	SEC13
RCC2	DYNLL1
RCC2	PAFAH1B1
RCC2	CDC42
RCC2	XPO1
RCC2	CORO1C
RCC2	RANGAP1
RCC2	PSMC6
RCC2	RBM19
RCC2	RAN
RCC2	CLIP1
ABCB1	APEX1
ABCB1	MYL12A
ABCB1	GAPDH
ABCB1	SRGN
ABCB1	LGALS3
ABCB1	GGH
ABCB1	LRPPRC
ABCB1	EP300
ABCB1	AGA
ABCB1	MYL9
ABCB1	AKR1B1
ABCB1	ALB
ABCB1	ANXA5
ABCB1	CYCS
ABCB1	CASP3
ABCB1	GSTM1
ABCB1	HSPA5
ABCB1	HSP90AA1
ABCB1	CAV1
ABCB1	CTNNB1
ABCB1	ANXA2
ABCB1	ACTB
ABCB1	CES1
ABCB1	DHX9
ABCB1	YBX1
ABCB1	PSMB8
ABCB1	MVP
ABCB1	GSTP1
ABCB1	RDX
ABCB1	IL6
ABCB1	CD44
ABCB1	PRMT1
ABCB1	HSPA8
ABCB1	CD63
CDC42EP1	CDC42
ACVR2A	FSTL3
ACVR2A	TGFBR3
ACVR2A	TGFB1
ACVR2A	INHBA
ACVR2A	FST
ACVR2A	GDF6
ACVR2A	INHBB
ACVR2A	IGF1
ACVR2A	RGMB
ACVR2A	PAWR
ACVR2A	NOG
ACVR2A	TGFB2
ACVR2A	CADM3
ACVR2A	BMP5
ACVR2A	ENG
ACVR2A	GDF5
ACVR2A	ITM2B
ACVR2A	KIF7
ACVR2A	SIL1
ACVR2A	FKBP1A
ACVR2A	PCSK5
ACVR2A	PSMB3
TLR3	MAPK1
TLR3	LBP
TLR3	GAPDH
TLR3	MAPK14
TLR3	C3
TLR3	PYCARD
TLR3	APOE
TLR3	CTSK
TLR3	LY96
TLR3	VCAM1
TLR3	FSTL1
TLR3	ALB
TLR3	ANXA5
TLR3	HSP90B1
TLR3	AXL
TLR3	HSPA4
TLR3	TWF2
TLR3	CD14
TLR3	BANF1
TLR3	CASP3
TLR3	TOLLIP
TLR3	UBE2N
TLR3	CALR
TLR3	CSF1
TLR3	LAMP1
TLR3	HSP90AA1
TLR3	UBE2V1
TLR3	CTSB
TLR3	FN1
TLR3	FAS
TLR3	UBE2D3
TLR3	ACTB
TLR3	STAT1
TLR3	DHX9
TLR3	ISG15
TLR3	HSPD1
TLR3	CXCL12
TLR3	PDCD1LG2
TLR3	IL6
TLR3	IFITM1
TLR3	CD44
TLR3	CFB
TLR3	TREML2
TLR3	DBI
TLR3	UBC
SHB	PDGFRA
SHB	ITGAV
SHB	CRK
SHB	P4HB
SHB	HSP90AA1
SHB	RAC1
SHB	GRB2
SHB	FGFR1
SHB	RHOA
SHB	CYFIP1
LIMD1	PSMA4
LIMD1	PSMD5
LIMD1	PSMD8
LIMD1	RBX1
LIMD1	PSMA3
LIMD1	PSME2
LIMD1	PSMA2
LIMD1	VASP
LIMD1	PSMB7
LIMD1	PSMA6
LIMD1	PSMD11
LIMD1	PSMB1
LIMD1	PSMD3
LIMD1	PSMB6
LIMD1	PSMA5
LIMD1	PSMB4
LIMD1	PSME3
LIMD1	PSMD1
LIMD1	PSMD2
LIMD1	PSMC5
LIMD1	FLNC
LIMD1	PDLIM7
LIMD1	UBE2D3
LIMD1	PSMB10
LIMD1	PSMB5
LIMD1	FLNA
LIMD1	PSMA7
LIMD1	PSMB2
LIMD1	PSMB9
LIMD1	PSMB8
LIMD1	PSME1
LIMD1	PSMD14
LIMD1	PSMC2
LIMD1	PSMD13
LIMD1	PSMC6
LIMD1	PSMA1
LIMD1	PSMD6
LIMD1	FLNB
LIMD1	PSMD9
LIMD1	UBC
LIMD1	PSMC3
LIMD1	PSMB3
TAS1R1	HEBP1
TAS1R1	TRPM5
TAS1R1	C5
TAS1R1	C3
TAS1R1	KNG1
TAS1R1	APP
TAS1R1	STC1
TAS1R1	GNAI2
TAS1R1	PENK
TAS1R1	AGT
TAS1R1	MOXD1
TAS1R1	GNG12
TAS1R1	ANXA1
TAS1R1	KRT80
TAS1R1	PSAP
TAS1R1	CXCL12
TAS1R1	SAA1
TAS1R1	GNB1
CTNNAL1	TNS1
CTNNAL1	ACTN4
CTNNAL1	TLN1
CTNNAL1	CTNNB1
CTNNAL1	DMD
CTNNAL1	ACTN1
CTNNAL1	CTNND1
CTNNAL1	DTNB
CTNNAL1	SPTBN2
NRP1	TGFBR3
NRP1	SEMA3G
NRP1	PDGFRB
NRP1	SEMA7A
NRP1	SEMA3C
NRP1	FGF7
NRP1	ITGA5
NRP1	ALB
NRP1	DPYSL2
NRP1	TLN1
NRP1	PLXND1
NRP1	MET
NRP1	CSF1
NRP1	NOG
NRP1	SLIT3
NRP1	HSP90AA1
NRP1	PTN
NRP1	DPYSL3
NRP1	CRKL
NRP1	FN1
NRP1	RAC1
NRP1	NRP2
NRP1	FLNA
NRP1	HSP90AB1
NRP1	HSPG2
NRP1	SEMA5A
NRP1	ITGB1
NRP1	CDC42
NRP1	IL6
NRP1	FGFR1
NRP1	CD44
NRP1	PLXNB2
NRP1	ANGPT1
NRP1	VEGFC
NRP1	SEMA3B
PDGFC	PDGFRA
PDGFC	PDGFRB
PDGFC	IGF1
PDGFC	MET
PDGFC	PDGFA
PDGFC	PLAU
PDGFC	PDGFD
PDGFC	FGFR1
PDGFC	VEGFC
SLC2A3	STK10
SLC2A3	PGRMC1
SLC2A3	MLEC
SLC2A3	GAPDH
SLC2A3	TPI1
SLC2A3	MAPK14
SLC2A3	ENO1
SLC2A3	COPB1
SLC2A3	ADAM10
SLC2A3	ITGAV
SLC2A3	LAMTOR1
SLC2A3	PLOD2
SLC2A3	STOM
SLC2A3	IGF1
SLC2A3	GAA
SLC2A3	CYCS
SLC2A3	PKM
SLC2A3	RAP2C
SLC2A3	PLAU
SLC2A3	PGK1
SLC2A3	RAB14
SLC2A3	CLIC1
SLC2A3	CKAP4
SLC2A3	ATP6AP2
SLC2A3	PFKP
SLC2A3	DYNLL1
SLC2A3	G6PD
SLC2A3	ALDOA
SLC2A3	CD59
SLC2A3	LDHB
SLC2A3	AP1M1
SLC2A3	HK1
SLC2A3	GPI
SLC2A3	TOM1
SLC2A3	LAMTOR3
SLC2A3	SLC1A5
SLC2A3	LDHA
SLC2A3	SLC16A3
SLC2A3	SERPINB6
SLC4A4	CA12
SLC4A4	AHCY
SLC4A4	CUX2
SLC4A4	PTS
SLC4A4	CA2
SLC4A4	CA8
SLC4A4	FBLN7
SLC4A4	DCTN1
SLC4A4	PHGDH
SLC4A4	CA6
SLC4A4	COL8A2
SLC4A4	PTPRG
SLC4A4	CA1
SLC4A4	TSKU
SLC4A4	SLC16A3
GBP1	PSME2
GBP1	LAP3
GBP1	UBE2L6
GBP1	VCAM1
GBP1	FNTA
GBP1	PSMB10
GBP1	STAT1
GBP1	PSMB9
GBP1	PSMB8
GBP1	HLA-C
GBP1	ISG15
GBP1	HLA-A
GBP1	IFI30
GBP1	IL6
GBP1	IFITM1
GBP1	CD44
GBP1	HLA-B
GBP1	B2M
TNFRSF10A	MAPK1
TNFRSF10A	GAPDH
TNFRSF10A	MATN2
TNFRSF10A	TOR1B
TNFRSF10A	TNFSF12
TNFRSF10A	ALB
TNFRSF10A	ANXA5
TNFRSF10A	TNFRSF11B
TNFRSF10A	DCXR
TNFRSF10A	CYCS
TNFRSF10A	CASP3
TNFRSF10A	HSP90AA1
TNFRSF10A	TOR1A
TNFRSF10A	FAS
TNFRSF10A	PSMB9
TNFRSF10A	PSMB8
TNFRSF10A	HLA-C
TNFRSF10A	HLA-A
TNFRSF10A	IL6
TNFRSF10A	C4A
TNFRSF10A	DIABLO
TNFRSF10A	HLA-B
DAB2IP	SKP1
DAB2IP	RAP1B
DAB2IP	TMOD1
DAB2IP	LXN
DAB2IP	CLU
DAB2IP	ERN1
DAB2IP	CDKN2A
DAB2IP	RAB40C
RAPH1	RIN3
RAPH1	VASP
RAPH1	RAP1B
RAPH1	RRAS2
RAPH1	DBN1
RAPH1	DNMBP
RAPH1	TLN1
RAPH1	ZYX
RAPH1	PTPN11
RAPH1	ENAH
RAPH1	PGK1
RAPH1	GRB2
RAPH1	NIF3L1
RAPH1	DBNL
SMURF2	PSMA4
SMURF2	PSMD5
SMURF2	PSMD8
SMURF2	RBX1
SMURF2	PSMA3
SMURF2	PSME2
SMURF2	TGFB1
SMURF2	PSMA2
SMURF2	SKP1
SMURF2	HSPB1
SMURF2	NEDD8
SMURF2	RAP1B
SMURF2	UBE2M
SMURF2	PDGFRA
SMURF2	PSMB7
SMURF2	ADAM10
SMURF2	HECW2
SMURF2	UBE2K
SMURF2	PSMA6
SMURF2	PSMD11
SMURF2	PSMB1
SMURF2	PSMD3
SMURF2	PSMB6
SMURF2	PSMA5
SMURF2	USP15
SMURF2	UBE2L6
SMURF2	PSMB4
SMURF2	PSME3
SMURF2	PSMD1
SMURF2	PSMD2
SMURF2	PSMC5
SMURF2	UBE2N
SMURF2	UBA1
SMURF2	CAV1
SMURF2	UBE2V1
SMURF2	HUWE1
SMURF2	UBE2H
SMURF2	UBE2I
SMURF2	DYNLRB1
SMURF2	UBE2D3
SMURF2	PSMB10
SMURF2	PSMB5
SMURF2	UCHL5
SMURF2	PSMA7
SMURF2	UBE2A
SMURF2	PSMB2
SMURF2	PSMB9
SMURF2	PSMB8
SMURF2	PSME1
SMURF2	AIMP1
SMURF2	UBE2G1
SMURF2	FKBP1A
SMURF2	XPO1
SMURF2	PSMD14
SMURF2	PSMC2
SMURF2	PSMD13
SMURF2	RHOA
SMURF2	UBE2L3
SMURF2	PSMC6
SMURF2	PRMT1
SMURF2	PDCD6IP
SMURF2	PSMA1
SMURF2	PSMD6
SMURF2	UBE2V2
SMURF2	CHMP1B
SMURF2	PSMD9
SMURF2	UBC
SMURF2	KANK2
SMURF2	PSMC3
SMURF2	PSMB3
LRRC32	TGFB1
LRRC32	NT5E
EXOC6	VAMP3
EXOC6	MYH9
EXOC6	YKT6
EXOC6	RAP1B
EXOC6	PKD1
EXOC6	RAB10
EXOC6	RAB7A
EXOC6	RAB5A
EXOC6	MYO5B
EXOC6	ARF4
EXOC6	RAB6A
EXOC6	RAB11B
EXOC6	RAC1
EXOC6	STXBP1
EXOC6	RAB14
EXOC6	EXOC3L4
EXOC6	NSF
EXOC6	CDC42
EXOC6	RAB1A
EXOC6	GDI1
EXOC6	COG6
EXOC6	RHOA
EXOC6	RABEP1
PLXNA1	TBCB
PLXNA1	SEMA3G
PLXNA1	SEMA7A
PLXNA1	SEMA3C
PLXNA1	NRP1
PLXNA1	DPYSL2
PLXNA1	TLN1
PLXNA1	SLIT3
PLXNA1	HSP90AA1
PLXNA1	DPYSL3
PLXNA1	RAC1
PLXNA1	MICAL1
PLXNA1	NRP2
PLXNA1	HSP90AB1
PLXNA1	NRCAM
PLXNA1	AGRN
PLXNA1	SEMA5A
PLXNA1	CDC42
PLXNA1	RHOA
PLXNA1	ROBO2
PLXNA1	PTK7
PLXNA1	RABEP1
PLXNA1	SEMA3B
RARA	MAPK1
RARA	MAPK14
RARA	ACTN4
RARA	EP300
RARA	GTF2E1
RARA	NPM1
RARA	COPS2
RARA	ANPEP
RARA	PDIA3
RARA	MED1
RARA	KMT2D
RARA	POLR2G
RARA	PRKACA
RARA	PSMC5
RARA	CTNNB1
RARA	UBE2I
RARA	PTPRS
RARA	STAT1
RARA	RBBP4
RARA	MYH11
RARA	KDM5A
RARA	IDH1
RARA	EWSR1
RARA	SUMO2
RARA	POLR2H
LMO7	VCL
LMO7	RBX1
LMO7	SKP1
LMO7	NEDD8
LMO7	CNN1
LMO7	ACTN4
LMO7	UBE2M
LMO7	PDLIM4
LMO7	HECW2
LMO7	LMNB1
LMO7	UBE2K
LMO7	COPS4
LMO7	COPS3
LMO7	UCHL1
LMO7	UBE2L6
LMO7	DCUN1D1
LMO7	COPS2
LMO7	COPS6
LMO7	BANF1
LMO7	PDLIM2
LMO7	UBE2N
LMO7	NQO1
LMO7	LMNB2
LMO7	PTRHD1
LMO7	UBA1
LMO7	UBE2V1
LMO7	HUWE1
LMO7	COPS8
LMO7	UBE2H
LMO7	SORBS2
LMO7	PDLIM7
LMO7	UBE2D3
LMO7	COPS5
LMO7	SYNE2
LMO7	MICAL1
LMO7	NAE1
LMO7	CENPF
LMO7	SYNE1
LMO7	LMNA
LMO7	PDLIM1
LMO7	UBE2A
LMO7	PLAU
LMO7	UCHL3
LMO7	AHNAK
LMO7	GPS1
LMO7	ACTN1
LMO7	LIMA1
LMO7	UBE2G1
LMO7	MYO3B
LMO7	FHL2
LMO7	DBNL
LMO7	COMMD2
LMO7	UBE2V2
LMO7	COPS7A
