#node1	node2
NAMPT	HNRNPH1
NAMPT	ENPP1
NAMPT	PNP
NAMPT	IL6
NAMPT	ADIPOQ
NAMPT	NNMT
SLC38A2	SLC1A5
F2R	MAPK1
F2R	PROCR
F2R	KNG1
F2R	APP
F2R	CD14
F2R	F2
F2R	PLG
F2R	GNAI2
F2R	ZYX
F2R	AGT
F2R	GNG12
F2R	ANXA1
F2R	PROS1
F2R	SAA1
F2R	GNB1
PLXNA2	SEMA3G
PLXNA2	SEMA3C
PLXNA2	NRP1
PLXNA2	DPYSL2
PLXNA2	TLN1
PLXNA2	HSP90AA1
PLXNA2	DPYSL3
PLXNA2	RAC1
PLXNA2	NRP2
PLXNA2	HSP90AB1
PLXNA2	SEMA3B
FZD5	CLTA
FZD5	APC
FZD5	AP2S1
FZD5	AP2M1
FZD5	CLTB
FZD5	CTHRC1
FZD5	CAV1
FZD5	CTNNB1
FZD5	AP2A1
FZD5	GNG12
FZD5	ROR1
FZD5	WNT5B
FZD5	UBC
FZD5	CLTC
FZD5	GNB1
FZD5	AP2B1
DCUN1D3	RBX1
DCUN1D3	SKP1
DCUN1D3	NEDD8
DCUN1D3	UBE2M
DCUN1D3	COPS4
DCUN1D3	COPS3
DCUN1D3	DCUN1D1
DCUN1D3	COPS2
DCUN1D3	COPS6
DCUN1D3	COPS8
DCUN1D3	COPS5
DCUN1D3	NAE1
DCUN1D3	GPS1
DCUN1D3	COMMD2
DCUN1D3	COPS7A
DCUN1D3	CAND1
GGT5	GSS
GGT5	GSR
GGT5	LAP3
GGT5	GCLC
GGT5	GGCT
GGT5	GLUD1
GGT5	ANPEP
GGT5	GLUL
GGT5	CNDP2
GGT5	GCLM
GGT5	TXNDC12
SORBS2	VCL
PPP1CB	MYH9
PPP1CB	MYL12A
PPP1CB	PPP2CB
PPP1CB	TGFB1
PPP1CB	PPP1R7
PPP1CB	PRKG2
PPP1CB	PPP1R18
PPP1CB	MYL9
PPP1CB	PLIN1
PPP1CB	CYCS
PPP1CB	HCFC1
PPP1CB	PPP2R1A
PPP1CB	PPP1CA
PPP1CB	CAMK2D
PPP1CB	RAC1
PPP1CB	MYLK
PPP1CB	RYR2
PPP1CB	PPP3CA
PPP1CB	MYH11
PPP1CB	CDC42
PPP1CB	PPP1R12A
PPP1CB	RHOA
PPP1CB	MYL6
FNBP1L	VAMP3
FNBP1L	ARPC3
FNBP1L	APOB
FNBP1L	CLTA
FNBP1L	ARPC1A
FNBP1L	ACTR3
FNBP1L	AP2S1
FNBP1L	LRP2
FNBP1L	RAB5A
FNBP1L	AP2M1
FNBP1L	ARPC5
FNBP1L	ARPC2
FNBP1L	CLTB
FNBP1L	SNX18
FNBP1L	HIP1
FNBP1L	IGF2R
FNBP1L	AP2A1
FNBP1L	TFRC
FNBP1L	CTTN
FNBP1L	STAM
FNBP1L	ACTR2
FNBP1L	PICALM
FNBP1L	CDC42
FNBP1L	TF
FNBP1L	AGFG1
FNBP1L	ARPC4
FNBP1L	NECAP2
FNBP1L	EPS15L1
FNBP1L	EPN1
FNBP1L	FNBP1
FNBP1L	HSPA8
FNBP1L	CLTCL1
FNBP1L	UBC
FNBP1L	RAB5C
FNBP1L	LDLR
FNBP1L	CLTC
FNBP1L	CYFIP1
FNBP1L	AP2B1
STOM	STK10
STOM	PGRMC1
STOM	MANBA
STOM	MLEC
STOM	COPB1
STOM	RAP1B
STOM	ADAM10
STOM	ITGAV
STOM	LAMTOR1
STOM	GAA
STOM	CPNE1
STOM	LAMP1
STOM	RAP2C
STOM	VAPA
STOM	PLAU
STOM	RAB14
STOM	CKAP4
STOM	ATP6AP2
STOM	B4GALT1
STOM	DYNLL1
STOM	PRCP
STOM	PSAP
STOM	CD59
STOM	AP1M1
STOM	LAMP2
STOM	TOM1
STOM	LAMTOR3
STOM	RAB5C
STOM	CD63
STOM	SERPINB6
RHOU	ARHGAP20
RHOU	ARHGDIA
RHOU	ARHGAP42
RHOU	ARHGAP1
RHOU	A2M
RHOU	RAC1
RHOU	GDI2
RHOU	CDC42
RHOU	GDI1
RHOU	RHOA
RHOU	MYO9B
NCR1	NCR3
AMPH	VAMP3
AMPH	ARPC3
AMPH	APOB
AMPH	CLTA
AMPH	ARPC1A
AMPH	ACTR3
AMPH	AP2S1
AMPH	LRP2
AMPH	RAB5A
AMPH	AP2M1
AMPH	ARPC5
AMPH	ARPC2
AMPH	CLTB
AMPH	SNX18
AMPH	HIP1
AMPH	IGF2R
AMPH	AP2A1
AMPH	TFRC
AMPH	CTTN
AMPH	STAM
AMPH	ACTR2
AMPH	PICALM
AMPH	TF
AMPH	AGFG1
AMPH	ARPC4
AMPH	NECAP2
AMPH	EPS15L1
AMPH	EPN1
AMPH	FNBP1
AMPH	HSPA8
AMPH	CLTCL1
AMPH	UBC
AMPH	RAB5C
AMPH	LDLR
AMPH	CLTC
AMPH	AP2B1
PMP22	LAMB1
RDX	CLTA
RDX	AP2S1
RDX	AP2M1
RDX	ACTB
RDX	AP2A1
RDX	MSN
RDX	EZR
RDX	ACTG1
RDX	CLTC
RDX	AP2B1
TNFRSF21	APP
TNFRSF21	MED1
ITGB4	LAMB1
ITGB4	LAMA4
ITGB4	YWHAH
ITGB4	ACTN4
ITGB4	LAMC1
ITGB4	ITGAV
ITGB4	YWHAE
ITGB4	ITGA1
ITGB4	ITGA5
ITGB4	YWHAG
ITGB4	DST
ITGB4	CASP3
ITGB4	MET
ITGB4	PLEC
ITGB4	LAMA3
ITGB4	FLNA
ITGB4	YWHAB
ITGB4	YWHAQ
ITGB4	GRB2
ITGB4	JUP
ITGB4	YWHAZ
ITGB4	ITGB1
ITGB4	LAMB2
ITGB4	LAMA2
ITGB4	FLNB
PLIN2	MED1
PTCH1	LRP2
PTCH1	GAS1
PTCH1	BOC
PTCH1	UBC
PTCH1	NCOA4
NCAM2	PRNP
CNTN3	THY1
CNTN3	CD109
CNTN3	VNN2
CNTN3	NEGR1
CNTN3	ULBP2
CNTN3	ALPL
CNTN3	RECK
CNTN3	LSAMP
CNTN3	CPM
DLL1	ADAM10
DLL1	ADAM17
DLL1	ADAM12
DLL1	UBC
AOC3	GRHPR
AOC3	GLO1
TGFBR3	TGFB1
TGFBR3	FKBP1A
PHKA1	PYGM
PHKA1	PYGB
STXBP6	NAPA
LIFR	CRLF1
LIFR	GRB2
LIFR	IL6
LIFR	JAK3
LIFR	CBFB
ACVRL1	TGFB1
ACVRL1	INHBA
ACVRL1	PPP1CA
ACVRL1	CAV1
ACVRL1	ENG
ACVRL1	FKBP1A
NPY2R	HEBP1
NPY2R	C5
NPY2R	C3
NPY2R	KNG1
NPY2R	APP
NPY2R	GNAI2
NPY2R	PENK
NPY2R	AGT
NPY2R	GNG12
NPY2R	ANXA1
NPY2R	PSAP
NPY2R	CXCL12
NPY2R	SAA1
NPY2R	GNB1
DBNL	OLFM4
DBNL	ALDOC
DBNL	LTA4H
DBNL	LTF
DBNL	CTSD
DBNL	MMP8
DBNL	TNFAIP6
DBNL	GGH
DBNL	LYZ
DBNL	TIMP2
DBNL	CNN2
DBNL	FTH1
DBNL	CSTB
DBNL	PTX3
DBNL	CRK
DBNL	CANT1
DBNL	CASP3
DBNL	HBB
DBNL	QPCT
DBNL	CRKL
DBNL	HP
DBNL	PRSS3
DBNL	ILF2
DBNL	QSOX1
DBNL	PGM1
DBNL	SPTAN1
DBNL	ACTR2
DBNL	NLGN4X
DBNL	ASAH1
DBNL	FLG2
DBNL	NIT2
DBNL	ALDOA
DBNL	CST3
DBNL	IDH1
DBNL	CAPZB
DBNL	B2M
DBNL	CYFIP1
ROR2	CLTA
ROR2	AP2S1
ROR2	AP2M1
ROR2	CLTB
ROR2	CTHRC1
ROR2	RAC1
ROR2	AP2A1
ROR2	FLNA
ROR2	ROR1
ROR2	CLTC
ROR2	AP2B1
ITGA5	COMP
ITGA5	COL1A1
ITGA5	VTN
ITGA5	ITGA1
ITGA5	TLN1
ITGA5	FBN1
ITGA5	FN1
ITGA5	COL18A1
ITGA5	RAC1
ITGA5	PLAU
ITGA5	AGRN
ITGA5	ITGB1
ITGA5	LAMA2
ITGA5	CBFB
ITGA5	FBN2
ITGA5	ANGPT1
RGMA	FST
RGMA	RGMB
RGMA	PPP1CA
RGMA	NOG
RGMA	NEO1
RGMA	CHRDL1
RGMA	AHSG
MMP15	TIMP1
MMP15	TIMP2
MMP15	NID1
MMP15	MMP14
MMP15	HSPG2
NRCAM	SPTBN5
NRCAM	NFASC
NRCAM	SPTBN1
NRCAM	NRP2
NRCAM	SPTAN1
NRCAM	SPTBN2
NRCAM	CNTN1
IL1R1	TOLLIP
IL1R1	MAP4K4
IL1R1	IL6
MYPN	NEB
NEDD4	RBX1
NEDD4	SKP1
NEDD4	UBE2M
NEDD4	HECW2
NEDD4	UBE2K
NEDD4	UBE2L6
NEDD4	UBE2N
NEDD4	UBA1
NEDD4	UBE2V1
NEDD4	HUWE1
NEDD4	UBE2H
NEDD4	UBE2D3
NEDD4	UBE2A
NEDD4	ISG15
NEDD4	UBE2G1
NEDD4	UBE2L3
NEDD4	UBE2V2
NEDD4	UBC
IFNGR1	CAMK2D
IFNGR1	PTPN11
IFNGR1	STAT1
IFNGR1	HSPA1A
SAMHD1	PSMB8
SAMHD1	HLA-C
SAMHD1	ISG15
SAMHD1	HLA-A
SAMHD1	IFITM1
SAMHD1	HLA-B
AR	FKBP4
AR	GAPDH
AR	MAPK14
AR	DCTN3
AR	PRDX1
AR	CAPZA1
AR	EP300
AR	HSP90B1
AR	DCTN5
AR	MED1
AR	IGF1
AR	PRKACA
AR	GNAI2
AR	HSP90AA1
AR	CTNNB1
AR	UBE2I
AR	DYNC1H1
AR	STIP1
AR	DCTN1
AR	CAPZA2
AR	FLNA
AR	HSP90AB1
AR	HSPA1A
AR	HSPA1L
AR	DYNLL1
AR	HSPA2
AR	FHL2
AR	CAPZB
AR	DCTN2
AR	CBFB
AR	HSPA8
AR	NCOA4
AR	GNB1
AR	PTGES3
XK	VPS13A
DLG2	MAP1A
DLG2	NLGN4X
DLG2	DBNL
DLG2	PDLIM5
IL6R	MAPK1
IL6R	LRPPRC
IL6R	A1BG
IL6R	PTPN11
IL6R	STAT1
IL6R	GRB2
IL6R	IL6
IL6R	JAK3
KCNB1	PRKAR2A
KCNB1	IQGAP1
KCNB1	PRKACA
AGTR1	VAMP3
AGTR1	C5
AGTR1	ARPC3
AGTR1	APOB
AGTR1	CLTA
AGTR1	C3
AGTR1	ARPC1A
AGTR1	ACTR3
AGTR1	AP2S1
AGTR1	LRP2
AGTR1	KNG1
AGTR1	RAB5A
AGTR1	APP
AGTR1	AP2M1
AGTR1	ARPC5
AGTR1	ARPC2
AGTR1	F2
AGTR1	CLTB
AGTR1	SNX18
AGTR1	PENK
AGTR1	HIP1
AGTR1	IGF2R
AGTR1	AP2A1
AGTR1	TFRC
AGTR1	AGT
AGTR1	GNG12
AGTR1	CTTN
AGTR1	ANXA1
AGTR1	STAM
AGTR1	ACTR2
AGTR1	PICALM
AGTR1	PSAP
AGTR1	SAA1
AGTR1	TF
AGTR1	AGFG1
AGTR1	ARPC4
AGTR1	NECAP2
AGTR1	EPS15L1
AGTR1	EPN1
AGTR1	FNBP1
AGTR1	HSPA8
AGTR1	CLTCL1
AGTR1	UBC
AGTR1	RAB5C
AGTR1	LDLR
AGTR1	CLTC
AGTR1	GNB1
AGTR1	AP2B1
ACSL1	MED1
ACSL1	FASN
ACSL1	LPL
ACSL1	HSD17B4
HIP1R	VAMP3
HIP1R	ARPC3
HIP1R	APOB
HIP1R	CLTA
HIP1R	AP3B1
HIP1R	SORT1
HIP1R	ARPC1A
HIP1R	ACTR3
HIP1R	AP2S1
HIP1R	NAPA
HIP1R	LRP2
HIP1R	RAB5A
HIP1R	FTH1
HIP1R	AP2M1
HIP1R	ARPC5
HIP1R	ARPC2
HIP1R	CLTB
HIP1R	SNX18
HIP1R	AP1S1
HIP1R	HIP1
HIP1R	IGF2R
HIP1R	AP1B1
HIP1R	AP2A1
HIP1R	TFRC
HIP1R	SNAPIN
HIP1R	CTTN
HIP1R	FTL
HIP1R	STAM
HIP1R	ACTR2
HIP1R	TXNDC5
HIP1R	PICALM
HIP1R	AP1G1
HIP1R	TF
HIP1R	AGFG1
HIP1R	ARPC4
HIP1R	AP1M1
HIP1R	NECAP2
HIP1R	EPS15L1
HIP1R	EPN1
HIP1R	FNBP1
HIP1R	HSPA8
HIP1R	CLTCL1
HIP1R	UBC
HIP1R	AP1S2
HIP1R	RAB5C
HIP1R	LDLR
HIP1R	CLTC
HIP1R	AP2B1
RASGRP2	RAP1B
AREG	CTSZ
AREG	YKT6
AREG	CTSC
AREG	TFG
AREG	NAPA
AREG	TMED10
AREG	LMAN2
AREG	SEC23A
AREG	ADAM17
AREG	RAB1B
AREG	COL7A1
AREG	SEC24C
AREG	F5
AREG	SEC13
AREG	SEC31A
AREG	CD59
AREG	NSF
AREG	RAB1A
AREG	USO1
AREG	SEC22B
AREG	TRAPPC3
SLC7A8	SLC3A2
PLB1	PLA2G15
ITGA10	ITGAV
ITGA10	ITGA1
ITGA10	COL16A1
ITGA10	COL2A1
ITGA10	ITGB1
NFKBIA	PSMA4
NFKBIA	PSMD5
NFKBIA	PSMD8
NFKBIA	MAPK1
NFKBIA	RBX1
NFKBIA	PSMA3
NFKBIA	PSME2
NFKBIA	PSMA2
NFKBIA	MAPK14
NFKBIA	SKP1
NFKBIA	PSMB7
NFKBIA	PSMA6
NFKBIA	PSMD11
NFKBIA	PSMB1
NFKBIA	EP300
NFKBIA	PSMD3
NFKBIA	PSMB6
NFKBIA	PSMA5
NFKBIA	PSMB4
NFKBIA	PSME3
NFKBIA	PSMD1
NFKBIA	PRKACA
NFKBIA	PSMD2
NFKBIA	PSMC5
NFKBIA	UBE2N
NFKBIA	PAWR
NFKBIA	UBE2V1
NFKBIA	UBE2I
NFKBIA	PSMB10
NFKBIA	PSMB5
NFKBIA	PSMA7
NFKBIA	PSMB2
NFKBIA	PSMB9
NFKBIA	PSMB8
NFKBIA	PSME1
NFKBIA	XPO1
NFKBIA	PSMD14
NFKBIA	PSMC2
NFKBIA	PSMD13
NFKBIA	PSMC6
NFKBIA	FAT1
NFKBIA	PSMA1
NFKBIA	PSMD6
NFKBIA	PSMD9
NFKBIA	UBC
NFKBIA	RAN
NFKBIA	PSMC3
NFKBIA	PSMB3
CACNB2	GNAI2
CACNB2	GNG12
CACNB2	STXBP1
CACNB2	CACNA2D4
CACNB2	GNB1
RGS2	PRKG2
S1PR1	HEBP1
S1PR1	MAPK1
S1PR1	C5
S1PR1	C3
S1PR1	PDGFRB
S1PR1	KNG1
S1PR1	APP
S1PR1	GNAI2
S1PR1	PENK
S1PR1	RAC1
S1PR1	AGT
S1PR1	GNG12
S1PR1	ANXA1
S1PR1	GRB2
S1PR1	PSAP
S1PR1	CXCL12
S1PR1	SAA1
S1PR1	RHOA
S1PR1	GNB1
LGR6	RSPO1
LGR6	UBC
ANGPT2	MAPK14
ANGPT2	ANGPT4
ANGPT2	ANGPT1
PIK3R1	TNS1
PIK3R1	VCL
PIK3R1	CDC37
PIK3R1	LAMB1
PIK3R1	RAP1B
PIK3R1	ACTN4
PIK3R1	PDGFRA
PIK3R1	ITGAV
PIK3R1	PDGFRB
PIK3R1	A1BG
PIK3R1	KNG1
PIK3R1	FGF7
PIK3R1	CDH2
PIK3R1	ITGA1
PIK3R1	APP
PIK3R1	CRK
PIK3R1	AXL
PIK3R1	IGF1
PIK3R1	CTNNA1
PIK3R1	F2
PIK3R1	TLN1
PIK3R1	MET
PIK3R1	ZYX
PIK3R1	HSP90AA1
PIK3R1	SMPD1
PIK3R1	PTPN11
PIK3R1	CTNNB1
PIK3R1	CRKL
PIK3R1	PDGFA
PIK3R1	GFRA1
PIK3R1	FAS
PIK3R1	RAC1
PIK3R1	AGT
PIK3R1	GNG12
PIK3R1	GSN
PIK3R1	ANXA1
PIK3R1	GRB2
PIK3R1	JUP
PIK3R1	ACTN1
PIK3R1	CXCL12
PIK3R1	YWHAZ
PIK3R1	ITGB1
PIK3R1	CTNND1
PIK3R1	CDC42
PIK3R1	SAA1
PIK3R1	JAK3
PIK3R1	FGFR1
PIK3R1	RHOA
PIK3R1	CDKN2A
PIK3R1	ANGPT1
PIK3R1	CAPN1
PIK3R1	B2M
PIK3R1	VEGFC
PIK3R1	GNB1
FPR1	HEBP1
FPR1	C5
FPR1	MANBA
FPR1	C3
FPR1	RAP1B
FPR1	KNG1
FPR1	LAMTOR1
FPR1	APP
FPR1	STOM
FPR1	GAA
FPR1	F2
FPR1	GNAI2
FPR1	CPNE1
FPR1	PENK
FPR1	LAMP1
FPR1	VAPA
FPR1	AGT
FPR1	GNG12
FPR1	GNAS
FPR1	ANXA1
FPR1	CKAP4
FPR1	B4GALT1
FPR1	PRCP
FPR1	PSAP
FPR1	CXCL12
FPR1	SAA1
FPR1	LAMP2
FPR1	TOM1
FPR1	RAB5C
FPR1	CD63
FPR1	GNB1
DPEP1	GGT5
F3	SERPINE1
F3	TFPI
F3	F2
F3	PLG
F3	SERPINC1
F3	F5
F3	F10
F3	IL6
GLUL	DLD
GLUL	GCLC
GLUL	GFPT2
GLUL	CAD
GLUL	GLUD1
GLUL	CNDP2
GLUL	ALDH9A1
GLUL	GCLM
GLUL	GGT5
ADH1C	ADH1B
ADH1C	ALDH9A1
S1PR3	HEBP1
S1PR3	MAPK1
S1PR3	C5
S1PR3	C3
S1PR3	KNG1
S1PR3	APP
S1PR3	GNAI2
S1PR3	PENK
S1PR3	RAC1
S1PR3	AGT
S1PR3	GNG12
S1PR3	ANXA1
S1PR3	PSAP
S1PR3	CXCL12
S1PR3	SAA1
S1PR3	RHOA
S1PR3	GNB1
PTGER2	VIP
PTGER2	GNG12
PTGER2	GNAS
PTGER2	GNB1
DKK1	SFRP1
DKK1	SFRP2
DKK1	CTNNB1
DKK1	RSPO1
DKK1	DKK3
ZBTB16	RBX1
ZBTB16	SKP1
ZBTB16	NEDD8
ZBTB16	UBE2M
ZBTB16	HECW2
ZBTB16	UBE2K
ZBTB16	COPS4
ZBTB16	COPS3
ZBTB16	UBE2L6
ZBTB16	DCUN1D1
ZBTB16	COPS2
ZBTB16	COPS6
ZBTB16	UBE2N
ZBTB16	UBA1
ZBTB16	EEF1A1
ZBTB16	UBE2V1
ZBTB16	HUWE1
ZBTB16	COPS8
ZBTB16	UBE2H
ZBTB16	UBE2D3
ZBTB16	COPS5
ZBTB16	UBE2A
ZBTB16	GPS1
ZBTB16	UBE2G1
ZBTB16	COMMD2
ZBTB16	UBE2V2
ZBTB16	COPS7A
ZBTB16	UBC
ZBTB16	CAND1
IRS2	MAPK1
IRS2	CRK
IRS2	PRL
IRS2	IGF1
IRS2	LEP
IRS2	PTPN11
IRS2	GFRA1
IRS2	GRB2
IRS2	JAK3
IRS2	IGF2
IRS2	RHOA
RGS18	GNAI2
ADH1A	ADH1B
ADH1A	ALDH9A1
RASD1	GNAI2
RASD1	GNB1
ADRA1B	KNG1
ADRA1B	APP
ADRA1B	F2
ADRA1B	TGM2
ADRA1B	AGT
ADRA1B	GNG12
ADRA1B	GNAS
ADRA1B	ANXA1
ADRA1B	CXCL12
ADRA1B	SAA1
ADRA1B	GNB1
ALOX15B	IGF1
ALOX15B	GRB2
MMP7	DCN
MMP7	TIMP1
MMP7	MMP2
MMP7	MMP13
MMP7	TIMP2
MMP7	NID1
MMP7	CTSK
MMP7	CTNNA1
MMP7	PRSS1
MMP7	PLG
MMP7	A2M
MMP7	LAMA3
MMP7	CTNNB1
MMP7	COL18A1
MMP7	COL15A1
MMP7	JUP
MMP7	CTNND1
MMP7	ACAN
MMP7	CD44
